SampleID_Tara	Campaign	Station	Event	Env feature_abbrev	Env feature	Shannon_Darwin_mean_all	Shannon_Darwin_month_all	Shannon_Darwin_mean_grp	Shannon_Darwin_month_grp	Shannon_Physat_month	Shannon_Physat_mean	miTAG.SILVA.Chao	miTAG.SILVA.ace	miTAG.SILVA.Shannon	miTAG.SILVA.Richness	wFDc	OG.Richness	OG.Evenness
TARA_N000002318	TARA_20110826Z	TARA_129	TARA_20110911T0026Z_129_EVENT_NET	SRF	surface water layer (ENVO:00002042)	0.561134	0.722886	0.465819	0.577102	0.339966	0.441359	NA	NA	NA	NA	NA	NA	NA
TARA_N000002324	TARA_20110826Z	TARA_129	TARA_20110910T2333Z_129_EVENT_NET	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.561134	0.722886	0.465819	0.577102	0.339966	0.441359	NA	NA	NA	NA	NA	NA	NA
TARA_N000002322	TARA_20110826Z	TARA_129	TARA_20110910T2035Z_129_EVENT_NET	SRF	surface water layer (ENVO:00002042)	0.561134	0.722886	0.465819	0.577102	0.339966	0.441359	NA	NA	NA	NA	NA	NA	NA
TARA_N000002314	TARA_20110826Z	TARA_129	TARA_20110910T1757Z_129_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	0.561134	0.722886	0.465819	0.577102	0.339966	0.441359	NA	NA	NA	NA	NA	NA	NA
TARA_N000001923	TARA_20110626Z	TARA_118	TARA_20110701T2248Z_118_EVENT_NET	SRF	surface water layer (ENVO:00002042)	0.425951	0.493964	0.684076	0.713698	0.427939	0.241802	NA	NA	NA	NA	NA	NA	NA
TARA_N000001922	TARA_20110626Z	TARA_118	TARA_20110701T2203Z_118_EVENT_NET	SRF	surface water layer (ENVO:00002042)	0.425951	0.493964	0.684076	0.713698	0.427939	0.241802	NA	NA	NA	NA	NA	NA	NA
TARA_N000001919	TARA_20110626Z	TARA_117	TARA_20110701T0846Z_117_EVENT_NET	SRF	surface water layer (ENVO:00002042)	0.425964	0.493971	0.684132	0.713751	0.427991	0.241832	NA	NA	NA	NA	NA	NA	NA
TARA_N000001918	TARA_20110626Z	TARA_117	TARA_20110701T0744Z_117_EVENT_NET	SRF	surface water layer (ENVO:00002042)	0.425964	0.493971	0.684132	0.713751	0.427991	0.241832	NA	NA	NA	NA	NA	NA	NA
TARA_N000001911	TARA_20110626Z	TARA_116	TARA_20110630T0631Z_116_EVENT_NET	SRF	surface water layer (ENVO:00002042)	0.426924	0.499371	0.695158	0.725403	0.212104	0.23975	NA	NA	NA	NA	NA	NA	NA
TARA_N000001910	TARA_20110626Z	TARA_116	TARA_20110630T0557Z_116_EVENT_NET	SRF	surface water layer (ENVO:00002042)	0.426924	0.499371	0.695158	0.725403	0.212104	0.23975	NA	NA	NA	NA	NA	NA	NA
TARA_N000001915	TARA_20110626Z	TARA_115	TARA_20110628T2029Z_115_EVENT_NET	SRF	surface water layer (ENVO:00002042)	0.426915	0.499291	0.695135	0.725341	0.212153	0.239793	NA	NA	NA	NA	NA	NA	NA
TARA_N000001914	TARA_20110626Z	TARA_115	TARA_20110628T1908Z_115_EVENT_NET	SRF	surface water layer (ENVO:00002042)	0.426915	0.499291	0.695135	0.725341	0.212153	0.239793	NA	NA	NA	NA	NA	NA	NA
TARA_N000001905	TARA_20110626Z	TARA_114	TARA_20110626T1837Z_114_EVENT_NET	SRF	surface water layer (ENVO:00002042)	0.429449	0.49943	0.694135	0.72418	0.213429	0.240542	NA	NA	NA	NA	NA	NA	NA
TARA_N000001904	TARA_20110626Z	TARA_114	TARA_20110626T1755Z_114_EVENT_NET	SRF	surface water layer (ENVO:00002042)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000001902	TARA_20110520Z	TARA_113	TARA_20110619T2203Z_113_EVENT_NET	SRF	surface water layer (ENVO:00002042)	0.429599	0.497413	0.691876	0.722691	0.21518	0.242017	NA	NA	NA	NA	NA	NA	NA
TARA_N000001900	TARA_20110520Z	TARA_113	TARA_20110619T2000Z_113_EVENT_NET	SRF	surface water layer (ENVO:00002042)	0.429599	0.497413	0.691876	0.722691	0.21518	0.242017	NA	NA	NA	NA	NA	NA	NA
TARA_N000001880	TARA_20110520Z	TARA_112	TARA_20110615T2100Z_112_EVENT_NET	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.441733	0.535696	0.695267	0.785646	0.056896	0.155786	4437.25988	4283.307407	6.577501662	2987.17	7.166811006	17754	0.732475849
TARA_N000001878	TARA_20110520Z	TARA_112	TARA_20110615T2034Z_112_EVENT_NET	SRF	surface water layer (ENVO:00002042)	0.441733	0.535696	0.695267	0.785646	0.056896	0.155786	4080.856211	4020.66708	6.520954544	2653.47	7.120657847	16501.9	0.733239582
TARA_N000001884	TARA_20110520Z	TARA_112	TARA_20110614T1920Z_112_EVENT_NET	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.441733	0.535696	0.695267	0.785646	0.056896	0.155786	4437.25988	4283.307407	6.577501662	2987.17	7.166811006	17754	0.732475849
TARA_N000001882	TARA_20110520Z	TARA_112	TARA_20110614T1850Z_112_EVENT_NET	SRF	surface water layer (ENVO:00002042)	0.441733	0.535696	0.695267	0.785646	0.056896	0.155786	4080.856211	4020.66708	6.520954544	2653.47	7.120657847	16501.9	0.733239582
TARA_N000001874	TARA_20110520Z	TARA_112	TARA_20110614T1645Z_112_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	0.441733	0.535696	0.695267	0.785646	0.056896	0.155786	4080.856211	4020.66708	6.520954544	2653.47	7.120657847	16501.9	0.733239582
TARA_N000001756	TARA_20110520Z	TARA_110	TARA_20110521T2100Z_110_EVENT_PUMP	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.54627	1.14623	0.2861	0.969807	0.838535	0.713291	4206.588394	4039.194728	6.796421877	2873.86	7.190529562	16528.4	0.740312164
TARA_N000001700	TARA_20110501Z	TARA_106	TARA_20110504T1559Z_106_EVENT_NET	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.5624	1.13333	0.293594	0.973478	0.705127	0.622988	NA	NA	NA	NA	NA	NA	NA
TARA_N000001704	TARA_20110501Z	TARA_106	TARA_20110504T1449Z_106_EVENT_NET	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.5624	1.13333	0.293594	0.973478	0.705127	0.622988	NA	NA	NA	NA	NA	NA	NA
TARA_N000001696	TARA_20110501Z	TARA_106	TARA_20110503T2052Z_106_EVENT_PUMP	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.5624	1.13333	0.293594	0.973478	0.705127	0.622988	NA	NA	NA	NA	NA	NA	NA
TARA_N000001702	TARA_20110501Z	TARA_106	TARA_20110503T1706Z_106_EVENT_NET	SRF	surface water layer (ENVO:00002042)	0.5624	1.13333	0.293594	0.973478	0.705127	0.622988	NA	NA	NA	NA	NA	NA	NA
TARA_N000001694	TARA_20110501Z	TARA_106	TARA_20110503T1518Z_106_EVENT_NET	SRF	surface water layer (ENVO:00002042)	0.5624	1.13333	0.293594	0.973478	0.705127	0.622988	NA	NA	NA	NA	NA	NA	NA
TARA_N000001698	TARA_20110501Z	TARA_106	TARA_20110503T1313Z_106_EVENT_NET	SRF	surface water layer (ENVO:00002042)	0.5624	1.13333	0.293594	0.973478	0.705127	0.622988	NA	NA	NA	NA	NA	NA	NA
TARA_N000001534	TARA_20110311Z	TARA_097	TARA_20110329T1512Z_097_EVENT_NET	SRF	surface water layer (ENVO:00002042)	0.006289	0.512925	0.011037	0.545447	NA	0.437182	NA	NA	NA	NA	NA	NA	NA
TARA_N000001540	TARA_20110311Z	TARA_097	TARA_20110328T2133Z_097_EVENT_NET	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.006289	0.512925	0.011037	0.545447	NA	0.437182	NA	NA	NA	NA	NA	NA	NA
TARA_N000001538	TARA_20110311Z	TARA_097	TARA_20110327T1706Z_097_EVENT_NET	SRF	surface water layer (ENVO:00002042)	0.006289	0.512925	0.011037	0.545447	NA	0.437182	NA	NA	NA	NA	NA	NA	NA
TARA_N000001242	TARA_20110311Z	TARA_096	TARA_20110324T2322Z_096_EVENT_NET	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.123093	0.150081	0.257507	0.346406	NA	0.493911	NA	NA	NA	NA	NA	NA	NA
TARA_N000001252	TARA_20110311Z	TARA_096	TARA_20110324T2104Z_096_EVENT_NET	SRF	surface water layer (ENVO:00002042)	0.123093	0.150081	0.257507	0.346406	NA	0.493911	3194.057629	3117.6554	6.149505917	2184.43	7.097530816	14495.6	0.740746078
TARA_N000001239	TARA_20110311Z	TARA_096	TARA_20110324T1912Z_096_Combined-EVENTS_CAST	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.123093	0.150081	0.257507	0.346406	NA	0.493911	NA	NA	NA	NA	NA	NA	NA
TARA_N000001258	TARA_20110311Z	TARA_096	TARA_20110324T1607Z_096_EVENT_NET	SRF	surface water layer (ENVO:00002042)	0.123093	0.150081	0.257507	0.346406	NA	0.493911	3194.057629	3117.6554	6.149505917	2184.43	7.097530816	14495.6	0.740746078
TARA_N000001260	TARA_20110311Z	TARA_096	TARA_20110324T1427Z_096_EVENT_NET	SRF	surface water layer (ENVO:00002042)	0.123093	0.150081	0.257507	0.346406	NA	0.493911	3194.057629	3117.6554	6.149505917	2184.43	7.097530816	14495.6	0.740746078
TARA_N000001265	TARA_20110311Z	TARA_095	TARA_20110321T1808Z_095_EVENT_NET	SRF	surface water layer (ENVO:00002042)	0.634367	0.680395	0.586246	0.589687	0.243558	0.499387	NA	NA	NA	NA	NA	NA	NA
TARA_N000001267	TARA_20110311Z	TARA_095	TARA_20110321T1644Z_095_EVENT_NET	SRF	surface water layer (ENVO:00002042)	0.634367	0.680395	0.586246	0.589687	0.243558	0.499387	NA	NA	NA	NA	NA	NA	NA
TARA_N000001264	TARA_20110311Z	TARA_095	TARA_20110321T1301Z_095_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	0.634367	0.680395	0.586246	0.589687	0.243558	0.499387	NA	NA	NA	NA	NA	NA	NA
TARA_N000001291	TARA_20110311Z	TARA_093	TARA_20110312T1134Z_093_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	0.54852	0.800918	0.276323	0.415967	1.146895	0.995357	4762.157534	4658.680989	6.854613957	3224.71	7.329127066	17397.8	0.75062011
TARA_N000001221	TARA_20101231Z	TARA_089	TARA_20110127T1028Z_089_EVENT_NET	SRF	surface water layer (ENVO:00002042)	0.040347	0.079615	0.003833	0.035785	0.668321	0.567604	NA	NA	NA	NA	NA	NA	NA
TARA_N000001223	TARA_20101231Z	TARA_089	TARA_20110127T0934Z_089_EVENT_NET	SRF	surface water layer (ENVO:00002042)	0.040347	0.079615	0.003833	0.035785	0.668321	0.567604	NA	NA	NA	NA	NA	NA	NA
TARA_N000001083	TARA_20101231Z	TARA_086	TARA_20110109T1853Z_086_EVENT_NET	DCM	deep chlorophyll maximum layer (ENVO:01000326)	3.00E-06	0.040317	1.20E-05	0.048447	0.539373	0.44525	NA	NA	NA	NA	NA	NA	NA
TARA_N000001081	TARA_20101231Z	TARA_086	TARA_20110109T1802Z_086_EVENT_NET	SRF	surface water layer (ENVO:00002042)	3.00E-06	0.040317	1.20E-05	0.048447	0.539373	0.44525	NA	NA	NA	NA	NA	NA	NA
TARA_N000001073	TARA_20101231Z	TARA_086	TARA_20110109T1413Z_086_EVENT_NET	SRF	surface water layer (ENVO:00002042)	3.00E-06	0.040317	1.20E-05	0.048447	0.539373	0.44525	NA	NA	NA	NA	NA	NA	NA
TARA_N000001077	TARA_20101231Z	TARA_086	TARA_20110109T1326Z_086_EVENT_NET	SRF	surface water layer (ENVO:00002042)	3.00E-06	0.040317	1.20E-05	0.048447	0.539373	0.44525	NA	NA	NA	NA	NA	NA	NA
TARA_N000001380	TARA_20101126Z	TARA_083	TARA_20101216T1308Z_083_EVENT_NET	SRF	surface water layer (ENVO:00002042)	0.563985	0.919176	0.415085	0.736771	0.798031	0.695846	NA	NA	NA	NA	NA	NA	NA
TARA_N000001422	TARA_20101126Z	TARA_081	TARA_20101202T2142Z_081_EVENT_NET	SRF	surface water layer (ENVO:00002042)	0.872353	1.106385	0.933621	1.297701	0.813529	0.748402	NA	NA	NA	NA	NA	NA	NA
TARA_N000001428	TARA_20101126Z	TARA_081	TARA_20101202T2042Z_081_EVENT_NET	SRF	surface water layer (ENVO:00002042)	0.872353	1.106385	0.933621	1.297701	0.813529	0.748402	NA	NA	NA	NA	NA	NA	NA
TARA_N000001430	TARA_20101126Z	TARA_081	TARA_20101202T1814Z_081_EVENT_NET	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.872353	1.106385	0.933621	1.297701	0.813529	0.748402	NA	NA	NA	NA	NA	NA	NA
TARA_N000001426	TARA_20101126Z	TARA_081	TARA_20101202T1522Z_081_EVENT_NET	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.872353	1.106385	0.933621	1.297701	0.813529	0.748402	NA	NA	NA	NA	NA	NA	NA
TARA_N000001424	TARA_20101126Z	TARA_081	TARA_20101202T1344Z_081_EVENT_NET	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.872353	1.106385	0.933621	1.297701	0.813529	0.748402	NA	NA	NA	NA	NA	NA	NA
TARA_N000001432	TARA_20101126Z	TARA_081	TARA_20101202T1028Z_081_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	0.872353	1.106385	0.933621	1.297701	0.813529	0.748402	NA	NA	NA	NA	NA	NA	NA
TARA_N000001489	TARA_20101126Z	TARA_080	TARA_20101129T1938Z_080_Combined-EVENTS_CAST	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.834092	1.162295	0.963427	1.293193	0.930934	0.719312	NA	NA	NA	NA	NA	NA	NA
TARA_N000001473	TARA_20101126Z	TARA_080	TARA_20101129T1906Z_080_EVENT_NET	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.834092	1.162295	0.963427	1.293193	0.930934	0.719312	NA	NA	NA	NA	NA	NA	NA
TARA_N000000429	TARA_20100624Z	TARA_058	TARA_20100629T1344Z_058_EVENT_NET	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.210375	0.229305	0.253793	0.278616	0.645785	0.715193	3562.085507	3483.530669	6.639076129	2496.42	7.124782538	15237.9	0.739734701
TARA_N000000433	TARA_20100624Z	TARA_058	TARA_20100629T1235Z_058_EVENT_NET	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.210375	0.229305	0.253793	0.278616	0.645785	0.715193	3562.085507	3483.530669	6.639076129	2496.42	7.124782538	15237.9	0.739734701
TARA_N000000442	TARA_20100624Z	TARA_058	TARA_20100629T0717Z_058_EVENT_NET	SRF	surface water layer (ENVO:00002042)	0.210375	0.229305	0.253793	0.278616	0.645785	0.715193	NA	NA	NA	NA	NA	NA	NA
TARA_N000000425	TARA_20100624Z	TARA_058	TARA_20100629T0603Z_058_EVENT_NET	SRF	surface water layer (ENVO:00002042)	0.210375	0.229305	0.253793	0.278616	0.645785	0.715193	NA	NA	NA	NA	NA	NA	NA
TARA_N000000437	TARA_20100624Z	TARA_058	TARA_20100629T0438Z_058_EVENT_NET	SRF	surface water layer (ENVO:00002042)	0.210375	0.229305	0.253793	0.278616	0.645785	0.715193	NA	NA	NA	NA	NA	NA	NA
TARA_N000000200	TARA_20100508Z	TARA_051	TARA_20100511T1040Z_051_EVENT_PUMP	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.364876	0.41611	0.276402	0.285707	0.742926	0.69329	NA	NA	NA	NA	NA	NA	NA
TARA_N000000204	TARA_20100508Z	TARA_051	TARA_20100511T1040Z_051_EVENT_PUMP	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.364876	0.41611	0.276402	0.285707	0.742926	0.69329	NA	NA	NA	NA	NA	NA	NA
TARA_N000000184	TARA_20100508Z	TARA_051	TARA_20100511T0723Z_051_EVENT_NET	SRF	surface water layer (ENVO:00002042)	0.364876	0.41611	0.276402	0.285707	0.742926	0.69329	NA	NA	NA	NA	NA	NA	NA
TARA_N000000203	TARA_20100508Z	TARA_051	TARA_20100511T0342Z_051_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	0.364876	0.41611	0.276402	0.285707	0.742926	0.69329	NA	NA	NA	NA	NA	NA	NA
TARA_N000000282	TARA_20100410Z	TARA_047	TARA_20100416T0443Z_047_EVENT_NET	SRF	surface water layer (ENVO:00002042)	0.21189	0.245983	0.073969	0.082761	0.688906	0.718092	NA	NA	NA	NA	NA	NA	NA
TARA_N000000297	TARA_20100327Z	TARA_043	TARA_20100405T1315Z_043_EVENT_NET	SRF	surface water layer (ENVO:00002042)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000000293	TARA_20100327Z	TARA_043	TARA_20100405T1002Z_043_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000000295	TARA_20100327Z	TARA_043	TARA_20100405T0957Z_043_EVENT_NET	SRF	surface water layer (ENVO:00002042)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000000066	TARA_20100309Z	TARA_040	TARA_20100322T1123Z_040_EVENT_CAST	ZZZ	water layer with no specific feature	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000000332	TARA_20100118Z	TARA_034	TARA_20100120T0801Z_034_EVENT_NET	SRF	surface water layer (ENVO:00002042)	0.261065	0.310613	0.15628	0.1767	0.514189	0.549026	NA	NA	NA	NA	NA	NA	NA
TARA_A100000005	TARA_20091019Z	TARA_014	TARA_20091020T1728Z_014_EVENT_NET	SRF	surface water layer (ENVO:00002042)	0.639295	0.830132	0.727065	0.792913	0.509381	0.486639	NA	NA	NA	NA	NA	NA	NA
TARA_X000000655	TARA_20090919Z	TARA_006	TARA_20090921T1630Z_006_EVENT_NET	SRF	surface water layer (ENVO:00002042)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_X000000659	TARA_20090919Z	TARA_006	TARA_20090921T1600Z_006_EVENT_NET	SRF	surface water layer (ENVO:00002042)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_X000000525	TARA_20090919Z	TARA_005	TARA_20090920T1715Z_005_EVENT_NET	DCM	deep chlorophyll maximum layer (ENVO:01000326)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000002811	TARA_20120314Z	TARA_153	TARA_20120324T1852Z_153_EVENT_NET	MIX	marine epipelagic mixed layer (ENVO:01000061)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000002807	TARA_20120314Z	TARA_153	TARA_20120324T1852Z_153_EVENT_NET	MIX	marine epipelagic mixed layer (ENVO:01000061)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000002823	TARA_20120314Z	TARA_153	TARA_20120324T1550Z_153_Combined-EVENTS_CAST	MIX	marine epipelagic mixed layer (ENVO:01000061)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000002813	TARA_20120314Z	TARA_153	TARA_20120324T1150Z_153_EVENT_NET	MIX	marine epipelagic mixed layer (ENVO:01000061)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000002809	TARA_20120314Z	TARA_153	TARA_20120324T1034Z_153_EVENT_NET	MIX	marine epipelagic mixed layer (ENVO:01000061)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000002825	TARA_20120314Z	TARA_153	TARA_20120324T0813Z_153_EVENT_PUMP	MIX	marine epipelagic mixed layer (ENVO:01000061)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000002783	TARA_20120314Z	TARA_152	TARA_20120320T1503Z_152_EVENT_NET	MIX	marine epipelagic mixed layer (ENVO:01000061)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000002797	TARA_20120314Z	TARA_152	TARA_20120320T0851Z_152_Combined-EVENTS_CAST	MIX	marine epipelagic mixed layer (ENVO:01000061)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000002775	TARA_20120314Z	TARA_152	TARA_20120320T0851Z_152_Combined-EVENTS_CAST	MIX	marine epipelagic mixed layer (ENVO:01000061)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000002482	TARA_20120314Z	TARA_152	TARA_20120320T2144Z_152_EVENT_PUMP	MIX	marine epipelagic mixed layer (ENVO:01000061)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000002480	TARA_20120314Z	TARA_152	TARA_20120320T2144Z_152_EVENT_PUMP	MIX	marine epipelagic mixed layer (ENVO:01000061)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000002781	TARA_20120314Z	TARA_152	TARA_20120319T1120Z_152_EVENT_NET	SRF	surface water layer (ENVO:00002042)	0.542868	0.593537	0.531123	0.559559	0.693857	0.574202	4331.365456	4176.869955	6.821128944	3084.24	7.183301526	14842.8	0.747850224
TARA_N000002777	TARA_20120314Z	TARA_152	TARA_20120319T0909Z_152_EVENT_NET	SRF	surface water layer (ENVO:00002042)	0.542868	0.593537	0.531123	0.559559	0.693857	0.574202	4331.365456	4176.869955	6.821128944	3084.24	7.183301526	14842.8	0.747850224
TARA_N000002773	TARA_20120314Z	TARA_152	TARA_20120319T0818Z_152_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	0.542868	0.593537	0.531123	0.559559	0.693857	0.574202	4331.365456	4176.869955	6.821128944	3084.24	7.183301526	14842.8	0.747850224
TARA_N000002739	TARA_20120223Z	TARA_151	TARA_20120309T1745Z_151_Combined-EVENTS_CAST	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.414522	0.652942	0.21194	0.53449	0.844305	0.585611	5286.141793	5034.149686	6.940453083	3598.85	7.163827809	17700.9	0.732395269
TARA_N000002749	TARA_20120223Z	TARA_151	TARA_20120309T1111Z_151_EVENT_NET	SRF	surface water layer (ENVO:00002042)	0.414522	0.652942	0.21194	0.53449	0.844305	0.585611	4020.600387	3876.811074	6.781088813	2821.83	7.119164683	14771.9	0.741542746
TARA_N000002753	TARA_20120223Z	TARA_151	TARA_20120309T0949Z_151_EVENT_NET	SRF	surface water layer (ENVO:00002042)	0.414522	0.652942	0.21194	0.53449	0.844305	0.585611	4020.600387	3876.811074	6.781088813	2821.83	7.119164683	14771.9	0.741542746
TARA_N000002737	TARA_20120223Z	TARA_151	TARA_20120309T0859Z_151_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	0.414522	0.652942	0.21194	0.53449	0.844305	0.585611	4020.600387	3876.811074	6.781088813	2821.83	7.119164683	14771.9	0.741542746
TARA_N000002719	TARA_20120223Z	TARA_150	TARA_20120305T1957Z_150_EVENT_NET	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.243874	0.578519	0.360266	0.637686	0.745227	0.619626	4224.929725	4039.500295	6.754542143	2919.16	7.216137911	17443.7	0.738848782
TARA_N000002717	TARA_20120223Z	TARA_150	TARA_20120305T1647Z_150_EVENT_NET	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.243874	0.578519	0.360266	0.637686	0.745227	0.619626	4224.929725	4039.500295	6.754542143	2919.16	7.216137911	17443.7	0.738848782
TARA_N000002699	TARA_20120223Z	TARA_150	TARA_20120305T1345Z_150_EVENT_NET	SRF	surface water layer (ENVO:00002042)	0.243874	0.578519	0.360266	0.637686	0.745227	0.619626	4161.155167	3971.400089	6.777680429	2918.03	7.132661527	14688.2	0.743388576
TARA_N000002701	TARA_20120223Z	TARA_150	TARA_20120305T1207Z_150_EVENT_NET	SRF	surface water layer (ENVO:00002042)	0.243874	0.578519	0.360266	0.637686	0.745227	0.619626	4161.155167	3971.400089	6.777680429	2918.03	7.132661527	14688.2	0.743388576
TARA_N000002703	TARA_20120223Z	TARA_150	TARA_20120305T1033Z_150_EVENT_NET	SRF	surface water layer (ENVO:00002042)	0.243874	0.578519	0.360266	0.637686	0.745227	0.619626	4161.155167	3971.400089	6.777680429	2918.03	7.132661527	14688.2	0.743388576
TARA_N000002117	TARA_20120223Z	TARA_148	TARA_20120224T1514Z_148_EVENT_NET	SRF	surface water layer (ENVO:00002042)	0.339952	0.548084	0.021346	0.257183	0.574645	0.515841	4282.461147	4066.914125	6.754100284	2899.6	7.16764281	15942.5	0.740708268
